comment_id,author,text,published_at,cleaned_comment,sentiment,sentiment_category,tokens,topic
UgwkwomCxrHkiAO_w5B4AaABAg,@eurotrashks,"5:10 I totally have, Ben. 😏",2023-08-29T12:31:51Z,5 10 i totally have ben,0.0,Neutral,"['totally', 'ben']",3
Ugy2J_SGgf2EdlUpV9d4AaABAg,@matthewsoh6613,bro said dunkirk is 6 letters aint no way,2023-08-28T10:28:56Z,bro said dunkirk is 6 letters aint no way,0.0,Neutral,"['bro', 'say', 'dunkirk', 'letter', 'be', 'not', 'way']",2
Ugy-h73CmH_2eaRtN2x4AaABAg,@Charlie_Gibson,21:53 why didn't they go to were sam is suppose to go and wait till he comes and tags him before he get's there,2023-08-28T02:40:31Z,21 53 why didn t they go to were sam is suppose to go and wait till he comes and tags him before he get s there,0.0,Neutral,"['go', 'sam', 'suppose', 'go', 'wait', 'till', 'come', 'tag', 'get']",4
UgzDOSRtoMcHVs__Ar54AaABAg,@Jayden89117,"Dunkirk is six 23:04 sure it is buddy, sure it is",2023-08-26T23:37:55Z,dunkirk is six 23 04 sure it is buddy sure it is,0.5,Positive,"['dunkirk', 'six', 'sure', 'buddy', 'sure']",4
UgwmUcgYn5ZBomNjBIN4AaABAg,@HamsterMaster8,How much did this cost to do? I imagine it was just using a 5 day train pass or something that allowed unlimited booking,2023-08-26T21:48:37Z,how much did this cost to do i imagine it was just using a 5 day train pass or something that allowed unlimited booking,0.2,Positive,"['much', 'cost', 'imagine', 'use', 'day', 'train', 'pass', 'something', 'allow', 'unlimited', 'booking']",2
Ugx5r1p2IedN_P71tHd4AaABAg,@YKM.94,︎,2023-08-25T20:16:59Z,,0.0,Neutral,[],0
UgyFFhLprY5mFMLp95x4AaABAg,@DroneQuadcopter,I want these cards :),2023-08-25T13:03:18Z,i want these cards,0.0,Neutral,"['want', 'card']",3
UgzcE8IDFWtXl0F_aBp4AaABAg,@wcarson4634,Please put this on TV. This show is incredible 😮,2023-08-25T00:42:25Z,please put this on tv this show is incredible,0.9,Positive,"['please', 'put', 'tv', 'show', 'incredible']",1
Ugy3XrCcCuIeb-PQ5_F4AaABAg,@5-27thebest3,Fishy fishy cross my ocean with the Pacific Ocean ☠️😊,2023-08-25T00:17:53Z,fishy fishy cross my ocean with the pacific ocean,0.0,Neutral,"['fishy', 'fishy', 'cross', 'ocean', 'pacific', 'ocean']",4
UgzT0PLwxWV8kF--I3Z4AaABAg,@lourencosantos9175,Ben is gay and very strange,2023-08-24T10:10:36Z,ben is gay and very strange,0.17583333333333334,Positive,"['ben', 'gay', 'strange']",2
Ugy1DuIX8mjcp7n2Qt14AaABAg,@annakatsnelson4664,lewis hamilton better than daniel riccardo. mercedes,2023-08-24T07:23:08Z,lewis hamilton better than daniel riccardo mercedes,0.5,Positive,"['lewis', 'hamilton', 'well', 'daniel', 'riccardo', 'mercede']",2
UgzxvZzaX97ibNyvQFF4AaABAg,@madnessfan1,Your so funny and fun to watch,2023-08-23T21:44:13Z,your so funny and fun to watch,0.275,Positive,"['funny', 'fun', 'watch']",4
Ugw9IuLv5CYYGSmNvGV4AaABAg,@dwaroundtheworld,not even a minute in and i'm already backing the runner going to Jersey - my hometown! i hope he gets there.,2023-08-23T07:27:28Z,not even a minute in and i m already backing the runner going to jersey my hometown i hope he gets there,0.0,Neutral,"['even', 'minute', 'already', 'back', 'runner', 'go', 'jersey', 'hometown', 'hope', 'get']",4
UgzLsq-RlkO2WiKh3TN4AaABAg,@TrainCrazy197,11:06 the immortal line “it was a bad sandwich” tho😂😂😂,2023-08-22T09:13:50Z,11 06 the immortal line it was a bad sandwich tho,-0.6999999999999998,Negative,"['immortal', 'line', 'bad', 'sandwich', 'tho']",0
UgyStbWeRh1da9OWQox4AaABAg,@thianpankhania1641,was so shocked to see jersey on this,2023-08-21T21:49:23Z,was so shocked to see jersey on this,-0.7,Negative,"['shocked', 'see', 'jersey']",0
UgydC742w5BzEWqVhQ54AaABAg,@kndshein,"During the decision making between Courtrai and Tournai ~@15:00, the two never switched decisions to Courtrai after choosing to get on Tournai. Yet, they just did?",2023-08-20T20:56:57Z,during the decision making between courtrai and tournai 00 the two never switched decisions to courtrai after choosing to get on tournai yet they just did,0.0,Neutral,"['decision', 'making', 'courtrai', 'tournai', 'two', 'never', 'switch', 'decision', 'courtrai', 'choose', 'get', 'tournai', 'yet']",0
Ugw8pSRxaKSJPtOa8hR4AaABAg,@butlered4350,I have sadly never been hunted by men for sport,2023-08-20T15:15:24Z,i have sadly never been hunted by men for sport,0.25,Positive,"['sadly', 'never', 'hunt', 'man', 'sport']",0
UgzARzLnxTZfRP3-Ukx4AaABAg,@24pavlo,There was a bus to Kherson?,2023-08-19T12:00:56Z,there was a bus to kherson,0.0,Neutral,"['bus', 'kherson']",4
Ugx5222MXuJ0vD4Xr254AaABAg,@Blue_Od,"Cool idea




NTS: write which date it is current date is:
8:20PM 18 Aug 2023",2023-08-19T00:18:43Z,cool idea nts write which date it is current date is 8 20pm 18 aug 2023,0.175,Positive,"['cool', 'idea', 'nt', 'write', 'date', 'current', 'date', 'aug']",4
UgwLLLBUu_-Ui6e3xe54AaABAg,@icecranberry2148,"Rewatching this in preparation for Tag Across Europe 2.0 version. (Hope you saw more of our continent this time!) I hope you will all have fun on the premiere, I sadly can't make it but I'm sure it will be lovely for fans to meet you three. Maybe one day (When I visit America ofc)",2023-08-17T19:35:25Z,rewatching this in preparation for tag across europe 2 0 version hope you saw more of our continent this time i hope you will all have fun on the premiere i sadly can t make it but i m sure it will be lovely for fans to meet you three maybe one day when i visit america ofc,0.26,Positive,"['rewatche', 'preparation', 'tag', 'across', 'europe', 'version', 'hope', 'see', 'continent', 'time', 'hope', 'fun', 'premiere', 'sadly', 'make', 'sure', 'lovely', 'fan', 'meet', 'three', 'maybe', 'one', 'day', 'visit', 'america', 'ofc']",0
UgyOoTQ4Zprg7O9wyyp4AaABAg,@ChomperkaGregnant,14:34 can someone explain stupid me why are they saying that theyre going to Tournai(track 11) but then go to Courtnai(track 15) anyway?,2023-08-15T20:53:33Z,14 34 can someone explain stupid me why are they saying that theyre going to tournai track 11 but then go to courtnai track 15 anyway,-0.7999999999999999,Negative,"['someone', 'explain', 'stupid', 'say', 'go', 'tournai', 'track', 'go', 'courtnai', 'track', 'anyway']",3
UgxBFN1G36ck1_E26At4AaABAg,@foxywhale6832,dunkirque is 8 letters,2023-08-15T19:03:47Z,dunkirque is 8 letters,0.0,Neutral,"['dunkirque', 'letter']",4
UgyXt974uu9PGYRqc-14AaABAg,@trismica,its called tig in europe,2023-08-15T12:18:45Z,its called tig in europe,0.0,Neutral,"['call', 'tig', 'europe']",0
Ugz_m7bKI93hMJMsDhh4AaABAg,@jameybarney2858,Are they gay?,2023-08-15T05:53:31Z,are they gay,0.4166666666666667,Positive,['gay'],2
UgydNhvNB1_nIb-ACl94AaABAg,@shaned99,bro first time i heard jersey in a yt vid and i live there !,2023-08-13T16:46:54Z,bro first time i heard jersey in a yt vid and i live there,0.19318181818181818,Positive,"['bro', 'first', 'time', 'hear', 'jersey', 'yt', 'vid', 'live']",2
Ugzs_P2_w0fdklLi_J54AaABAg,@MynameisS_A,Chase is Adam’s last name.,2023-08-13T07:41:50Z,chase is adam s last name,0.0,Neutral,"['chase', 'adam', 'last', 'name']",3
UgzcNUnfOFkiblKJAkt4AaABAg,@bondbros732,Love this,2023-08-13T06:28:52Z,love this,0.5,Positive,['love'],3
Ugwz5DxzWtBJzLxksQB4AaABAg,@2_obsessed,Confort show :) <3,2023-08-12T02:47:31Z,confort show 3,0.0,Neutral,"['confort', 'show']",1
Ugx_GXl9V1S5WkPhjlB4AaABAg,@domonkosdudas9389,yall are zesty,2023-08-11T19:55:50Z,yall are zesty,0.0,Neutral,['zesty'],0
UgwYan9UtgrcVCqgSz14AaABAg,@joshuamendez2267,Hey I’m not saying you did but this sounds like the jstu video,2023-08-10T16:47:32Z,hey i m not saying you did but this sounds like the jstu video,0.0,Neutral,"['hey', 'say', 'sound', 'like', 'jstu', 'video']",2
Ugy14otG4Ogk1V_6Tgt4AaABAg,@ΝικολέτταΤσοτσορού,that reminds me of the john wick scene,2023-08-09T23:21:42Z,that reminds me of the john wick scene,0.0,Neutral,"['remind', 'john', 'wick', 'scene']",4
UgwIdyicmD8JRapv5Gt4AaABAg,@raineob4996,Is it a Jet Lag if someone isn’t getting drunk for the challenge?,2023-08-05T20:04:54Z,is it a jet lag if someone isn t getting drunk for the challenge,-0.5,Negative,"['jet', 'lag', 'someone', 'get', 'drunk', 'challenge']",0
UgwhGEcSAGoK5y4k4eh4AaABAg,@gigamin3735,The curse was a blessing in disguise,2023-08-05T08:43:34Z,the curse was a blessing in disguise,0.0,Neutral,"['curse', 'blessing', 'disguise']",3
UgxoqB3cwEpmPzvxR2F4AaABAg,@JaayyBeeee,"Ben: ""Ok, so here's the deal ... I don't know where I'm going ... So, I've been navigating with just like... cardinal directions and vibes ..."" 
😆😆😆",2023-08-05T02:44:08Z,ben ok so here s the deal i don t know where i m going so i ve been navigating with just like cardinal directions and vibes,0.5,Positive,"['ben', 'ok', 'deal', 'know', 'go', 'navigate', 'like', 'cardinal', 'direction', 'vibe']",4
UgyqC3PQ1opJBbviTW54AaABAg,@biginfluencer5252,Jet lag? Is that like off brand rocket league? I don’t get out much,2023-08-03T19:27:48Z,jet lag is that like off brand rocket league i don t get out much,0.2,Positive,"['jet', 'lag', 'like', 'brand', 'rocket', 'league', 'get', 'much']",4
UgwAnpIYqHTREYPqwwB4AaABAg,@kannaoreo,Ive been hunted many times bro 😹😹😹😻😻😻,2023-08-02T22:06:19Z,ive been hunted many times bro,0.5,Positive,"['hunt', 'many', 'time', 'bro']",2
Ugy7-tWBv9xzgvafzgR4AaABAg,@ApoloDeLeo,Dunkerque is 8 letters not 6,2023-08-02T21:24:16Z,dunkerque is 8 letters not 6,0.0,Neutral,"['dunkerque', 'letter']",4
Ugxii8gFJ7AqyZZJNx94AaABAg,@ApoloDeLeo,Does it seem so to me or have they lost the money for the train ticket to Ghent?,2023-08-02T21:14:31Z,does it seem so to me or have they lost the money for the train ticket to ghent,0.0,Neutral,"['seem', 'lose', 'money', 'train', 'ticket', 'ghent']",3
Ugw6FXGPsnKQysFhQfJ4AaABAg,@Pyjamarama1213-ub9ev,Sam getting cursed was probably a good thing,2023-08-02T07:52:36Z,sam getting cursed was probably a good thing,0.7,Positive,"['sam', 'getting', 'curse', 'probably', 'good', 'thing']",3
UgywyjkFj2GS9NQ8jF54AaABAg,@JoeBleasdaleReal,"Claim your badge here if you’re from the UK and this game isn’t called Tag, but rather: It, Tig, Tick, Catch, Had, Dobby etc. 😂",2023-08-01T21:18:21Z,claim your badge here if you re from the uk and this game isn t called tag but rather it tig tick catch had dobby etc,-0.4,Negative,"['claim', 'badge', 'uk', 'game', 'call', 'tag', 'rather', 'tig', 'tick', 'catch', 'dobby', 'etc']",0
Ugzg7BDap-ZDh0nBMNR4AaABAg,@NabTheGreatNM1,this is fun,2023-08-01T15:25:35Z,this is fun,0.3,Positive,['fun'],4
UgxCBvT3O35sIBeE80d4AaABAg,@maciejmaecki9358,I love this but i would like if everyone doing challenges to use transport,2023-07-29T19:41:33Z,i love this but i would like if everyone doing challenges to use transport,0.5,Positive,"['love', 'would', 'like', 'everyone', 'challenge', 'use', 'transport']",2
UgyVJEldYxv59IzdOs94AaABAg,@obnoxas,"As an American, this feels really weird. Like, y'all are just casually goin to different countries. Wild. But cool too. I can barely concieve of being able to just...go to a different country easily.",2023-07-28T13:08:55Z,as an american this feels really weird like y all are just casually goin to different countries wild but cool too i can barely concieve of being able to just go to a different country easily,0.043333333333333335,Positive,"['american', 'feel', 'really', 'weird', 'like', 'casually', 'goin', 'different', 'country', 'wild', 'cool', 'barely', 'concieve', 'able', 'go', 'different', 'country', 'easily']",3
UgwvK8IAB2qvKqY-lcZ4AaABAg,@npru9016,"man, ben really screwed up by going to Lille instead of Longwy, he could have gotten Charleville to Longwy to Luxembourg with 890 coins to spare and no real options for Sam and Adam to get there",2023-07-27T19:07:52Z,man ben really screwed up by going to lille instead of longwy he could have gotten charleville to longwy to luxembourg with 890 coins to spare and no real options for sam and adam to get there,0.05,Positive,"['man', 'ben', 'really', 'screw', 'go', 'lille', 'instead', 'longwy', 'could', 'get', 'charleville', 'longwy', 'luxembourg', 'coin', 'spare', 'real', 'option', 'sam', 'adam', 'get']",3
UgznMq-v1-cQyQTUqOh4AaABAg,@SueGittins,These kids are coool,2023-07-26T21:39:51Z,these kids are coool,0.0,Neutral,"['kid', 'coool']",2
UgwqgJTkdglFIhTH2JF4AaABAg,@Emma-wm9jg,the fact they didnt bother at all to look up how to pronouce places lol,2023-07-25T19:05:49Z,the fact they didnt bother at all to look up how to pronouce places lol,0.8,Positive,"['fact', 'not', 'bother', 'look', 'pronouce', 'place', 'lol']",3
UgzZHVTcAXqRNcppaLd4AaABAg,@BandannaBread,"I really like how you guys have the rules setup in a way that make it so that there's no real purpose in causing a commotion. Really helps give off the impression that this is a fun game for you guys and the audience without having to be at anyone else's expense (Well, besides you wallet's lol)",2023-07-24T05:49:06Z,i really like how you guys have the rules setup in a way that make it so that there s no real purpose in causing a commotion really helps give off the impression that this is a fun game for you guys and the audience without having to be at anyone else s expense well besides you wallet s lol,0.16666666666666666,Positive,"['really', 'like', 'guy', 'rule', 'setup', 'way', 'make', 'real', 'purpose', 'cause', 'commotion', 'really', 'help', 'give', 'impression', 'fun', 'game', 'guy', 'audience', 'without', 'anyone', 'else', 'expense', 'well', 'besides', 'wallet', 'lol']",4
UgyqVewXhdxv6AGpgnd4AaABAg,@QutelDawn,why do all 3 of them seem gay for some reason,2023-07-22T17:08:54Z,why do all 3 of them seem gay for some reason,0.4166666666666667,Positive,"['seem', 'gay', 'reason']",2
UgyxLRiNXii5osvyPGd4AaABAg,@letoatreides5165,I've been hunted by men for sport😂 I do ultratrail running it's all we do,2023-07-22T14:16:18Z,i ve been hunted by men for sport i do ultratrail running it s all we do,0.0,Neutral,"['hunt', 'man', 'sport', 'ultratrail', 'run']",0
UgzxcSpbY0Mezd96wfd4AaABAg,@Koushakur,"6:03 Oh hey, the John Wick stairs",2023-07-22T00:59:58Z,6 03 oh hey the john wick stairs,0.0,Neutral,"['oh', 'hey', 'john', 'wick', 'stair']",4
UgxsEP-y9VEH-v7vrAZ4AaABAg,@nyctos,"Personally, this is my favorite season!",2023-07-21T14:29:34Z,personally this is my favorite season,0.25,Positive,"['personally', 'favorite', 'season']",0
UgzhTWRu5o-cSy0ooRB4AaABAg,@AlexanderNash,"""I hate when there are people in our vlogs""
""Why isn't the entire world my personal playground?""",2023-07-20T22:54:03Z,i hate when there are people in our vlogs why isn t the entire world my personal playground,-0.26666666666666666,Negative,"['hate', 'people', 'vlog', 'entire', 'world', 'personal', 'playground']",3
UgzafiZ_1OwtG6WJAbF4AaABAg,@benradmer7668,STILL MY ABSOLUTE FAVOURITE SERIES!!! I NEED MORE TAG!!!,2023-07-18T16:15:35Z,still my absolute favourite series i need more tag,0.35,Positive,"['still', 'absolute', 'favourite', 'series', 'need', 'tag']",2
UgxaB1ELt6GGjDIHTDx4AaABAg,@JustLewKas,"3:35 if you do the math, getting to brussels for ben is only 850 coins.",2023-07-18T03:17:31Z,3 35 if you do the math getting to brussels for ben is only 850 coins,0.0,Neutral,"['math', 'get', 'brussels', 'ben', 'coin']",3
Ugy-sP2NcFRODv8ldQh4AaABAg,@Goats4090,No,2023-07-17T17:16:35Z,no,0.0,Neutral,[],0
UgyKPL461SP2dYfoctl4AaABAg,@kaleeyed,"Great series, top entertainment, just wanted to clarify, Jersey is not technically a part of the UK, it's part of the British Isles and a British Crown Dependency, which is a little bit different.",2023-07-16T23:27:57Z,great series top entertainment just wanted to clarify jersey is not technically a part of the uk it s part of the british isles and a british crown dependency which is a little bit different,0.15892857142857145,Positive,"['great', 'series', 'top', 'entertainment', 'want', 'clarify', 'jersey', 'technically', 'part', 'uk', 'part', 'british', 'isle', 'british', 'crown', 'dependency', 'little', 'bit', 'different']",0
Ugx1Iag3pZv1wKpdys14AaABAg,@travisr1567,Gay,2023-07-16T12:24:02Z,gay,0.4166666666666667,Positive,['gay'],2
UgxFhT3GiqdqhwiU0nd4AaABAg,@SatroCube,Who would be thought? A cursed card helped!,2023-07-16T12:24:01Z,who would be thought a cursed card helped,0.0,Neutral,"['would', 'think', 'cursed', 'card', 'help']",3
Ugyz2pJqlzDKrCQFmSF4AaABAg,@matthewboyer4212,what's the Charleville-Mézières no tag backs joke?,2023-07-16T04:39:03Z,what s the charleville mézières no tag backs joke,0.0,Neutral,"['charleville', 'mézière', 'tag', 'back', 'joke']",1
UgzOTXs_UbG6tCBi3k14AaABAg,@gritosdelelpeino4137,Giga chad with the Daniel riccardo cap,2023-07-12T18:13:58Z,giga chad with the daniel riccardo cap,0.0,Neutral,"['giga', 'chad', 'daniel', 'riccardo', 'cap']",1
UgxYf2WNvEgjKA_kPq94AaABAg,@markuslowegren9871,i live in montana right next to zermat,2023-07-12T09:28:08Z,i live in montana right next to zermat,0.14069264069264067,Positive,"['live', 'montana', 'right', 'next', 'zermat']",1
UgymiZa7MJuoWji0cYJ4AaABAg,@toastedfish7313,the commit and American crime card is messed up idk its confusing,2023-07-11T21:05:49Z,the commit and american crime card is messed up idk its confusing,-0.15,Negative,"['commit', 'american', 'crime', 'card', 'mess', 'idk', 'confusing']",1
UgwDmJiaG3Hb60u4tfR4AaABAg,@NoahPrentice,i have been hunted,2023-07-11T18:50:35Z,i have been hunted,0.0,Neutral,['hunt'],0
Ugxd3HJcdke3tV2j9IB4AaABAg,@aimeew5889,Are you guys gay?,2023-07-11T01:51:11Z,are you guys gay,0.4166666666666667,Positive,"['guy', 'gay']",2
UgzkYU3-5iD9KDopWp54AaABAg,@Dvrkexplicity,Love the way when Ben got caught he went aw man,2023-07-10T18:03:41Z,love the way when ben got caught he went aw man,0.5,Positive,"['love', 'way', 'ben', 'get', 'catch', 'go', 'aw', 'man']",4
Ugz1oCpXbawVJVP8Zot4AaABAg,@creamage.,"""who is danny ricciardo"" 🥲",2023-07-10T16:42:38Z,who is danny ricciardo,0.0,Neutral,"['danny', 'ricciardo']",3
UgwdVybsARCNiISNGVN4AaABAg,@Qvicci,Hallaand long lost brother???,2023-07-10T15:30:36Z,hallaand long lost brother,-0.05,Negative,"['hallaand', 'long', 'lose', 'brother']",0
UgxHatE3kYR34asv_mt4AaABAg,@kacperborowiecki2015,Who came here after the S7 start location was revealed? :D,2023-07-09T22:49:41Z,who came here after the s7 start location was revealed d,0.0,Neutral,"['come', 'start', 'location', 'reveal']",1
UgxfxKqjLOOe6iCLsld4AaABAg,@alexandraw.l,NOT THE DANNY RIC HAT 😭😭😭😭😭😭😭😭😭,2023-07-09T12:34:58Z,not the danny ric hat,0.0,Neutral,"['danny', 'ric', 'hat']",3
UgxFGL_yQG2UwV86t9t4AaABAg,@TC_da_kid,That would be soooo fun to just go out and explore Europe wile playing tag,2023-07-09T03:54:57Z,that would be soooo fun to just go out and explore europe wile playing tag,0.3,Positive,"['would', 'soooo', 'fun', 'go', 'explore', 'europe', 'wile', 'playing', 'tag']",2
Ugw5fDtDyaIb_URJkQZ4AaABAg,@neilfontaineshorts,"This channel should have 20 million subs, its so intense channel",2023-07-09T01:11:14Z,this channel should have 20 million subs its so intense channel,0.2,Positive,"['channel', 'million', 'sub', 'intense', 'channel']",3
Ugwf7MYu66_b_wg59lR4AaABAg,@jonasweber9408,Imagine all this travel but with American trains? 😂😢,2023-07-08T12:56:05Z,imagine all this travel but with american trains,0.0,Neutral,"['imagine', 'travel', 'american', 'train']",3
Ugxd1azCxdQSIH6CBuJ4AaABAg,@meline4524,as someone who loves in lille it's so weird but cool to see my city used as a huge tag game like that... love the concept tho and the quality of the production is amazing,2023-07-08T11:42:11Z,as someone who loves in lille it s so weird but cool to see my city used as a huge tag game like that love the concept tho and the quality of the production is amazing,0.15833333333333335,Positive,"['someone', 'love', 'lille', 'weird', 'cool', 'see', 'city', 'use', 'huge', 'tag', 'game', 'like', 'love', 'concept', 'tho', 'quality', 'production', 'amazing']",2
UgwulpNqHoA8OkoAkmV4AaABAg,@VibroxGT,They just said in Wich city I lived,2023-07-07T17:35:06Z,they just said in wich city i lived,0.0,Neutral,"['say', 'wich', 'city', 'live']",1
UgyM88Ibiw0L12urZbx4AaABAg,@VibroxGT,Bro really said ghent it’s Gent,2023-07-07T17:32:17Z,bro really said ghent it s gent,0.2,Positive,"['bro', 'really', 'say', 'ghent', 'gent']",3
UgzonlZ3MbFzMCTceXt4AaABAg,@Garjemmy,I feel like if I tried this in the US I would get shot or stuck on the freeway,2023-07-07T14:19:21Z,i feel like if i tried this in the us i would get shot or stuck on the freeway,0.0,Neutral,"['feel', 'like', 'try', 'us', 'would', 'get', 'shoot', 'stick', 'freeway']",2
UgwoHECG1CRcf23icpB4AaABAg,@DayeReturn,This is the most overcomplicated travel channel ever,2023-07-07T13:39:58Z,this is the most overcomplicated travel channel ever,0.5,Positive,"['overcomplicate', 'travel', 'channel', 'ever']",2
UgziCE12IsDGKcu-3N14AaABAg,@the_tiny_Rambo,"""It's all right if you loose constantly, if you have fun doing it."" Nice Danny Ric reference.",2023-07-07T12:20:09Z,it s all right if you loose constantly if you have fun doing it nice danny ric reference,0.22175824175824177,Positive,"['right', 'loose', 'constantly', 'fun', 'nice', 'danny', 'ric', 'reference']",3
Ugw96wnXarbncq4JVBd4AaABAg,@matts_1,Damn the Danny Ric strays :(,2023-07-06T23:02:38Z,damn the danny ric strays,0.0,Neutral,"['damn', 'danny', 'ric', 'stray']",3
UgzlzMjCQXVwKiwiX-R4AaABAg,@Gabriel-ti7yp,18:00 I have never been hunted,2023-07-06T22:00:24Z,18 00 i have never been hunted,0.0,Neutral,"['never', 'hunt']",0
UgzgJP-W_rGH7JrXoYZ4AaABAg,@akyan-ub7qp,I have bean hunted me and my friends used our bikes to chase each other basically u need tl survive for tge longest jn our island tgere are 3-5 of us so my bkie is the fastest so ghey take turns chasing me to tire me out and then attack at once ita realy stresfull and i keep looking around always but most most of the time i use abandoned roads most so yea its hard,2023-07-06T12:12:48Z,i have bean hunted me and my friends used our bikes to chase each other basically u need tl survive for tge longest jn our island tgere are 3 5 of us so my bkie is the fastest so ghey take turns chasing me to tire me out and then attack at once ita realy stresfull and i keep looking around always but most most of the time i use abandoned roads most so yea its hard,0.21666666666666665,Positive,"['bean', 'hunt', 'friend', 'use', 'bike', 'chase', 'basically', 'u', 'need', 'tl', 'survive', 'tge', 'long', 'jn', 'island', 'tgere', 'we', 'bkie', 'fast', 'ghey', 'take', 'turn', 'chase', 'tire', 'attack', 'ita', 'realy', 'stresfull', 'keep', 'look', 'around', 'always', 'time', 'use', 'abandon', 'road', 'yea', 'hard']",0
UgzdaLhK65soNe7MAhN4AaABAg,@NuclearSplatter,"the color coded subtitles are a GODSEND for my HoH ass, thank you sm for not only having them in the first place (something people barely bother with these days) but making them easier to understand as well :] much appreciated",2023-07-05T20:28:57Z,the color coded subtitles are a godsend for my hoh ass thank you sm for not only having them in the first place something people barely bother with these days but making them easier to understand as well much appreciated,0.125,Positive,"['color', 'code', 'subtitle', 'godsend', 'hoh', 'ass', 'thank', 'sm', 'first', 'place', 'something', 'people', 'barely', 'bother', 'day', 'make', 'easy', 'understand', 'well', 'much', 'appreciate']",3
UgwbvvSssRqLgk8-uz94AaABAg,@magali8398,ahhaha never watched any of you guys' stuff but this was a lot of fun!,2023-07-05T13:59:14Z,ahhaha never watched any of you guys stuff but this was a lot of fun,0.3,Positive,"['ahhaha', 'never', 'watch', 'guy', 'stuff', 'lot', 'fun']",2
Ugw_JTOWuBrlvrL5Oa94AaABAg,@ulicqueldromal,"This is a great game! immediately subscribed!

Curious, did you choose the eurail pass? If not, why? Seems like it could save you money.",2023-07-05T08:59:53Z,this is a great game immediately subscribed curious did you choose the eurail pass if not why seems like it could save you money,0.10000000000000002,Positive,"['great', 'game', 'immediately', 'subscribe', 'curious', 'choose', 'eurail', 'pass', 'seem', 'like', 'could', 'save', 'money']",1
UgzSl83DIVIr2MMfKst4AaABAg,@FlameMoose37,Sorry I do not know ya'll's names but the guy in the brown hat reminds me of Matt from Studio C,2023-07-03T21:52:52Z,sorry i do not know ya ll s names but the guy in the brown hat reminds me of matt from studio c,-0.5,Negative,"['sorry', 'know', 'ya', 'name', 'guy', 'brown', 'hat', 'remind', 'matt', 'studio', 'c']",3
UgyFUBBLeq3dDfPnJcN4AaABAg,@CanalJoJogando,nice to see Haaland having fun with his friends,2023-07-03T17:43:26Z,nice to see haaland having fun with his friends,0.44999999999999996,Positive,"['nice', 'see', 'haaland', 'fun', 'friend']",2
UgwiwWQMczNYBybEuMl4AaABAg,@marciplan,"""Hazebrouck is just back towards here.""
""Hazebrouck is on the train that we would be on to get to him, so he wouldn't do that""

guys this is not how travel works 🥴",2023-07-03T16:38:54Z,hazebrouck is just back towards here hazebrouck is on the train that we would be on to get to him so he wouldn t do that guys this is not how travel works,0.0,Neutral,"['hazebrouck', 'back', 'towards', 'hazebrouck', 'train', 'would', 'get', 'guy', 'travel', 'work']",3
Ugz7sBpA_si2oGLZS7p4AaABAg,@DarthSivius,"Lol, the funny thing is even though he can just chug the entire can of beer in the most crowded place possible without getting into trouble, he still went out if his way to find a spot out of sight with no one around.",2023-07-03T12:38:08Z,lol the funny thing is even though he can just chug the entire can of beer in the most crowded place possible without getting into trouble he still went out if his way to find a spot out of sight with no one around,0.225,Positive,"['lol', 'funny', 'thing', 'even', 'though', 'chug', 'entire', 'beer', 'crowded', 'place', 'possible', 'without', 'get', 'trouble', 'still', 'go', 'way', 'find', 'spot', 'sight', 'one', 'around']",3
Ugx16hcc8lW_kMypyex4AaABAg,@13thravenpurple94,Great video THank you,2023-07-03T11:18:46Z,great video thank you,0.8,Positive,"['great', 'video', 'thank']",1
UgwTYQCHRIOmRPosKCt4AaABAg,@rev31089,"Sam looks like he’s about to look out the window and repeatedly say “I smell like beef. I smell like beef. I smell like beef”
If you know, you know",2023-07-03T08:07:27Z,sam looks like he s about to look out the window and repeatedly say i smell like beef i smell like beef i smell like beef if you know you know,0.0,Neutral,"['sam', 'look', 'like', 'look', 'window', 'repeatedly', 'say', 'smell', 'like', 'beef', 'smell', 'like', 'beef', 'smell', 'like', 'beef', 'know', 'know']",4
UgwwCg7nacMgz2HH4eN4AaABAg,@smilekatysmile,"This is such a fun game. 
P.s also loving the pronunciation of Calais. Lol.",2023-07-03T07:37:29Z,this is such a fun game p s also loving the pronunciation of calais lol,0.26,Positive,"['fun', 'game', 'p', 'also', 'love', 'pronunciation', 'calais', 'lol']",4
UgxE-eaXZ1XS-kuVZDt4AaABAg,@naadiamirza1643,Dunkirk is 7 letters😂,2023-07-02T22:33:46Z,dunkirk is 7 letters,0.0,Neutral,"['dunkirk', 'letter']",4
UgyzkcCn5ada8yYaFjZ4AaABAg,@skyesimpson6391,Adam and ben: 💅,2023-07-02T14:42:18Z,adam and ben,0.0,Neutral,"['adam', 'ben']",3
UgxfRYV7zxHoiuW_KFl4AaABAg,@CesarGarcia-nd5xz,"Americans: ""Ayo! Europe is so small that we can play tag""",2023-07-02T06:14:11Z,americans ayo europe is so small that we can play tag,-0.25,Negative,"['americans', 'ayo', 'europe', 'small', 'play', 'tag']",1
UgxvE-kYe4Zjs2M-_zB4AaABAg,@HarryWebb-y5r,Are u all gay,2023-07-01T17:09:32Z,are u all gay,0.4166666666666667,Positive,"['u', 'gay']",0
UgyT2meEEf_SSuMtOg94AaABAg,@dylanupfoldfrost,where do they get the maps from,2023-07-01T17:00:55Z,where do they get the maps from,0.0,Neutral,"['get', 'map']",0
